""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"publication_reference_url"	"subObsID"	"uniqObsID"	"response_agent_original"
"subject"	""	""	""	"cell_subset"	"gene"	""	""	""	""	""	"pathogen"	""	""	"vaccine"	""	""	""	""	""	""	""	""	""	""
"evidence"	""	""	""	""	""	"label"	"label"	"label"	"label"	"label"	""	"label"	"label"	""	"label"	"label"	"label"	"label"	"label"	"label"	"url"	"label"	"label"	"label"
"role"	""	""	""	"tissue"	"gene_biomarker"	"background"	"measured"	"background"	"observed"	"observed"	"pathogen"	"background"	"background"	"vaccine"	"background"	"background"	"background"	"observed"	"background"	"background"	"reference"	"background"	"background"	"background"
"mime_type"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"numeric_units"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"display_text"	""	""	""	"tissue type"	"response agent (gene symbol)"	"response behavior type"	"response behavior"	"subgroup"	"time point"	"time point units"	"target pathogen"	"vaccine year (influenza only)"	"exposure material (original text)"	"exposure material (VO)"	"additional exposure material"	"comparison"	"baseline time"	"cohort"	"publication reference (PMID)"	"publication year"	"Kennedy et al. (2014) Transcriptomic profiles of high and low antibody responders to smallpox vaccine. PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=23594957'>23594957</a>"	"ID of observation within its submission"	"Uniq ID of observation within submission type"	"original gene symbol"
""	"20140219-hipciof_gene_23594957"	"2014.02.19"	"hipciof_gene_23"	"peripheral blood mononuclear cell"	"CXCL6"	"gene expression"	"down"	"none"	"1 to 48"	"Months"	"Vaccinia virus"	""	"Dryvax"	"VO_0000035"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (18-40)"	"23594957"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23594957"	"1"	"145"	"CXCL6"
""	"20140219-hipciof_gene_23594957"	"2014.02.19"	"hipciof_gene_23"	"peripheral blood mononuclear cell"	"ARNT2"	"gene expression"	"down"	"none"	"1 to 48"	"Months"	"Vaccinia virus"	""	"Dryvax"	"VO_0000035"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (18-40)"	"23594957"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23594957"	"1"	"145"	"ARNT2"
""	"20140219-hipciof_gene_23594957"	"2014.02.19"	"hipciof_gene_23"	"peripheral blood mononuclear cell"	"PDPN"	"gene expression"	"down"	"none"	"1 to 48"	"Months"	"Vaccinia virus"	""	"Dryvax"	"VO_0000035"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (18-40)"	"23594957"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23594957"	"1"	"145"	"PDPN"
""	"20140219-hipciof_gene_23594957"	"2014.02.19"	"hipciof_gene_23"	"peripheral blood mononuclear cell"	"CD14"	"gene expression"	"down"	"none"	"1 to 48"	"Months"	"Vaccinia virus"	""	"Dryvax"	"VO_0000035"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (18-40)"	"23594957"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23594957"	"1"	"145"	"CD14"
""	"20140219-hipciof_gene_23594957"	"2014.02.19"	"hipciof_gene_23"	"peripheral blood mononuclear cell"	"S100A8"	"gene expression"	"down"	"none"	"1 to 48"	"Months"	"Vaccinia virus"	""	"Dryvax"	"VO_0000035"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (18-40)"	"23594957"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23594957"	"1"	"145"	"S100A8"
""	"20140219-hipciof_gene_23594957"	"2014.02.19"	"hipciof_gene_23"	"peripheral blood mononuclear cell"	"TREML4"	"gene expression"	"down"	"none"	"1 to 48"	"Months"	"Vaccinia virus"	""	"Dryvax"	"VO_0000035"	""	"stimulated vs unstimulated"	"time of vaccination (first dose)"	"adults (18-40)"	"23594957"	"2013"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=23594957"	"1"	"145"	"TREML4"
